age,workClass,education,educationNum,maritalStatus,occupation,race,sex,hoursPerWeek,nativeCountry,income
38,Private,7th-8th,4,Married,Adm-clerical,White,Male,40,United-States,<=50K
25,Private,Bachelors,13,Single,Exec-managerial,White,Female,25,United-States,<=50K
19,Private,HS-grad,9,Single,Prof-specialty,White,Female,40,United-States,<=50K
30,Private,Assoc-acdm,12,Single,Craft-repair,White,Male,50,United-States,>50K
22,Private,Assoc-voc,11,Single,Exec-managerial,Brown,Male,40,South,<=50K
60,Private,Some-college,10,Married,Craft-repair,White,Male,44,United-States,>50K
54,Private,Some-college,10,Married,Tech-support,White,Male,18,United-States,>50K
46,Private,HS-grad,9,Married,Craft-repair,White,Male,37,United-States,<=50K
33,State-gov,Some-college,10,Single,Other-service,White,Male,40,United-States,<=50K
51,Local-gov,Masters,14,Married,Exec-managerial,White,Female,40,United-States,<=50K
43,Private,Prof-school,15,Married,Prof-specialty,White,Male,60,United-States,>50K
18,?,HS-grad,9,Single,?,White,Female,30,United-States,<=50K
60,Self-emp-inc,HS-grad,9,Married,Farming-fishing,White,Male,25,United-States,<=50K
39,Self-emp-not-inc,HS-grad,9,Married,Farming-fishing,White,Male,60,United-States,<=50K
23,Private,Bachelors,13,Single,Tech-support,White,Female,40,United-States,<=50K
39,Private,Assoc-acdm,12,Single,Tech-support,White,Female,40,United-States,<=50K
40,Local-gov,Some-college,10,Single,Exec-managerial,White,Male,40,United-States,<=50K
48,Private,Some-college,10,Married,Exec-managerial,White,Male,65,United-States,>50K
24,Private,HS-grad,9,Single,Handlers-cleaners,White,Male,40,United-States,<=50K
32,Private,HS-grad,9,Married,Handlers-cleaners,White,Male,40,United-States,<=50K
31,Self-emp-not-inc,Some-college,10,Married,Craft-repair,White,Male,60,United-States,<=50K
39,Private,HS-grad,9,Single,Machine-op-inspct,Black,Male,40,United-States,<=50K
27,Private,Masters,14,Single,Exec-managerial,White,Female,40,United-States,<=50K
45,State-gov,Masters,14,Single,Adm-clerical,Black,Male,38,United-States,<=50K
22,?,HS-grad,9,Married,?,Black,Female,40,United-States,<=50K
31,Private,Bachelors,13,Single,Craft-repair,Brown,Male,40,Vietnam,<=50K
63,Private,HS-grad,9,Married,Exec-managerial,White,Female,40,United-States,<=50K
45,Private,Bachelors,13,Married,Exec-managerial,White,Male,50,United-States,>50K
28,State-gov,Some-college,10,Married,Adm-clerical,White,Female,50,United-States,<=50K
23,Private,Bachelors,13,Single,Sales,White,Female,40,United-States,<=50K
50,Private,HS-grad,9,Married,Craft-repair,White,Male,44,United-States,>50K
33,Private,12th,8,Married,Protective-serv,White,Male,40,United-States,<=50K
22,?,Some-college,10,Single,?,White,Male,40,United-States,<=50K
27,Private,Bachelors,13,Single,Sales,White,Male,46,United-States,>50K
29,Private,Some-college,10,Married,Transport-moving,White,Male,40,United-States,<=50K
36,Private,HS-grad,9,Married,Adm-clerical,White,Female,35,United-States,<=50K
60,Private,1st-4th,2,Married,Craft-repair,White,Male,40,Mexico,>50K
46,Private,Bachelors,13,Married,Transport-moving,White,Male,50,?,<=50K
67,?,Masters,14,Devorced,?,White,Female,40,United-States,<=50K
20,?,Some-college,10,Single,?,White,Female,15,France,<=50K
23,Private,Bachelors,13,Single,Sales,White,Male,55,United-States,<=50K
38,Self-emp-inc,HS-grad,9,Married,Exec-managerial,White,Male,50,United-States,<=50K
60,Private,Prof-school,15,Married,Exec-managerial,White,Male,40,United-States,>50K
20,Self-emp-not-inc,Some-college,10,Single,Craft-repair,White,Female,35,United-States,<=50K
37,Private,Some-college,10,Devorced,Machine-op-inspct,Black,Female,48,United-States,<=50K
37,Private,HS-grad,9,Single,Craft-repair,White,Male,40,United-States,<=50K
58,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
25,Private,Bachelors,13,Single,Craft-repair,White,Male,30,Canada,<=50K
27,Private,Some-college,10,Single,Adm-clerical,White,Female,60,United-States,<=50K
33,Private,Some-college,10,Married,Machine-op-inspct,White,Male,55,United-States,<=50K
43,State-gov,Some-college,10,Married,Adm-clerical,White,Female,40,United-States,<=50K
21,Federal-gov,Some-college,10,Single,Tech-support,Black,Male,20,United-States,<=50K
45,Private,HS-grad,9,Married,Craft-repair,Brown,Male,40,Mexico,<=50K
44,Private,5th-6th,3,Married,Machine-op-inspct,Black,Male,40,United-States,<=50K
52,?,7th-8th,4,Married,?,White,Male,40,United-States,<=50K
53,Private,HS-grad,9,Married,Prof-specialty,White,Male,46,United-States,>50K
31,Private,HS-grad,9,Single,Other-service,Black,Female,20,United-States,<=50K
18,Federal-gov,11th,7,Single,Other-service,Brown,Male,15,Philippines,<=50K
20,Private,HS-grad,9,Single,Other-service,White,Female,30,United-States,<=50K
32,Private,HS-grad,9,Single,Machine-op-inspct,White,Male,40,United-States,<=50K
48,Private,10th,6,Married,Transport-moving,Black,Male,40,United-States,<=50K
46,Private,HS-grad,9,Married,Other-service,Black,Male,40,United-States,<=50K
28,Private,HS-grad,9,Married,Machine-op-inspct,White,Male,50,United-States,<=50K
27,Self-emp-not-inc,HS-grad,9,Single,Sales,Black,Male,40,United-States,<=50K
18,Federal-gov,Some-college,10,Single,Sales,White,Female,32,United-States,<=50K
69,Self-emp-not-inc,HS-grad,9,Married,Exec-managerial,White,Male,12,United-States,>50K
50,Self-emp-inc,Masters,14,Married,Sales,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married,Machine-op-inspct,White,Female,40,Greece,<=50K
32,Private,Bachelors,13,Married,Sales,White,Female,30,United-States,<=50K
43,Private,HS-grad,9,Married,Exec-managerial,White,Female,48,United-States,<=50K
52,Self-emp-not-inc,HS-grad,9,Married,Sales,White,Male,55,United-States,>50K
50,Private,Bachelors,13,Married,Exec-managerial,White,Male,40,?,>50K
35,Private,Some-college,10,Married,Exec-managerial,White,Female,40,United-States,>50K
20,?,HS-grad,9,Single,?,White,Female,5,United-States,<=50K
73,?,HS-grad,9,Devorced,?,White,Female,65,United-States,<=50K
46,Private,HS-grad,9,Married,Adm-clerical,White,Female,45,United-States,<=50K
58,Private,HS-grad,9,Married,Transport-moving,White,Male,60,United-States,>50K
46,Self-emp-inc,Prof-school,15,Married,Prof-specialty,White,Male,60,United-States,>50K
40,Private,HS-grad,9,Single,Craft-repair,White,Male,50,United-States,<=50K
25,Private,Bachelors,13,Single,Adm-clerical,White,Male,40,United-States,<=50K
22,Private,Assoc-acdm,12,Single,Adm-clerical,White,Female,25,United-States,<=50K
33,Federal-gov,Bachelors,13,Married,Prof-specialty,White,Male,40,United-States,<=50K
49,Federal-gov,Assoc-voc,11,Married,Craft-repair,White,Male,40,United-States,<=50K
62,Private,10th,6,Married,Prof-specialty,White,Female,40,United-States,<=50K
56,Local-gov,Some-college,10,Married,Protective-serv,Black,Male,48,United-States,<=50K
24,Private,HS-grad,9,Single,Transport-moving,White,Female,40,Mexico,<=50K
42,Private,HS-grad,9,Single,Other-service,White,Female,40,United-States,<=50K
41,Private,Masters,14,Married,Exec-managerial,White,Female,40,United-States,<=50K
23,Private,Bachelors,13,Single,Other-service,White,Male,66,Ecuador,<=50K
22,?,Some-college,10,Single,?,White,Male,40,United-States,<=50K
35,Private,Bachelors,13,Single,Adm-clerical,White,Male,40,United-States,<=50K
42,Private,HS-grad,9,Married,Handlers-cleaners,Brown,Male,40,?,<=50K
22,Private,HS-grad,9,Single,Machine-op-inspct,White,Male,40,Mexico,<=50K
32,Self-emp-not-inc,HS-grad,9,Married,Craft-repair,White,Male,50,United-States,<=50K
25,Private,HS-grad,9,Single,Craft-repair,White,Male,40,United-States,<=50K
66,Private,5th-6th,3,Married,Priv-house-serv,Black,Female,15,United-States,<=50K
26,State-gov,HS-grad,9,Married,Protective-serv,White,Male,38,United-States,<=50K
46,Private,Some-college,10,Married,Transport-moving,White,Male,55,United-States,<=50K
55,Private,Bachelors,13,Married,Exec-managerial,White,Male,45,United-States,>50K
24,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Single,Sales,White,Male,40,United-States,<=50K
22,Private,Some-college,10,Single,Adm-clerical,White,Female,40,United-States,<=50K
31,Private,HS-grad,9,Single,Other-service,White,Male,40,United-States,<=50K
30,Private,HS-grad,9,Married,Adm-clerical,White,Female,40,United-States,<=50K
54,Private,HS-grad,9,Single,Other-service,White,Male,15,United-States,<=50K
19,?,Some-college,10,Single,?,White,Female,40,United-States,<=50K
56,Private,9th,5,Married,Craft-repair,White,Female,40,United-States,>50K
47,Private,HS-grad,9,Married,Craft-repair,Brown,Male,60,Japan,<=50K
29,Private,HS-grad,9,Married,Craft-repair,Black,Male,40,United-States,<=50K
53,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
22,Private,HS-grad,9,Single,Machine-op-inspct,Black,Female,40,United-States,<=50K
50,?,Bachelors,13,Married,?,Black,Male,60,United-States,>50K
42,Private,HS-grad,9,Married,Exec-managerial,White,Female,40,United-States,>50K
21,Private,Some-college,10,Single,Sales,White,Male,40,United-States,<=50K
36,Self-emp-inc,HS-grad,9,Single,Other-service,White,Female,70,United-States,<=50K
60,Private,5th-6th,3,Married,Sales,White,Male,40,?,>50K
69,Private,Assoc-voc,11,Devorced,Sales,White,Female,25,United-States,<=50K
31,Private,HS-grad,9,Married,Transport-moving,Brown,Male,40,United-States,<=50K
48,Private,Some-college,10,Married,Adm-clerical,White,Female,55,United-States,<=50K
23,Private,HS-grad,9,Single,Exec-managerial,White,Female,40,United-States,<=50K
24,Private,Assoc-acdm,12,Married,Craft-repair,Brown,Male,40,United-States,>50K
47,Private,HS-grad,9,Married,Adm-clerical,Black,Male,40,United-States,>50K
36,Private,HS-grad,9,Single,Machine-op-inspct,Brown,Female,40,United-States,<=50K
39,Private,Assoc-acdm,12,Married,Exec-managerial,White,Male,50,United-States,>50K
22,Private,HS-grad,9,Single,Transport-moving,White,Female,46,United-States,<=50K
27,Private,Bachelors,13,Single,Sales,White,Male,45,United-States,>50K
36,Private,HS-grad,9,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
54,Private,1st-4th,2,Married,Other-service,White,Male,40,Mexico,<=50K
33,Federal-gov,HS-grad,9,Married,Adm-clerical,White,Female,40,United-States,<=50K
42,Private,HS-grad,9,Married,Prof-specialty,White,Male,50,United-States,>50K
52,Private,Some-college,10,Married,Sales,White,Male,65,United-States,<=50K
23,Private,Bachelors,13,Single,Sales,White,Male,32,United-States,<=50K
33,Private,1st-4th,2,Married,Handlers-cleaners,White,Male,40,Mexico,<=50K
30,Private,Assoc-voc,11,Married,Adm-clerical,White,Female,38,United-States,<=50K
35,Private,Assoc-voc,11,Married,Tech-support,Black,Male,38,Jamaica,<=50K
35,?,Assoc-voc,11,Married,?,White,Female,20,United-States,>50K
27,Private,HS-grad,9,Single,Handlers-cleaners,White,Male,37,United-States,<=50K
24,Private,HS-grad,9,Single,Other-service,White,Male,35,United-States,<=50K
44,Local-gov,HS-grad,9,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
62,Private,Assoc-voc,11,Married,Priv-house-serv,Black,Female,20,United-States,<=50K
45,Private,Bachelors,13,Married,Exec-managerial,White,Male,40,United-States,>50K
75,Self-emp-not-inc,HS-grad,9,Married,Farming-fishing,White,Male,20,United-States,<=50K
47,Private,Bachelors,13,Married,Prof-specialty,White,Male,50,United-States,<=50K
64,Private,Prof-school,15,Married,Exec-managerial,White,Male,60,United-States,<=50K
54,Private,HS-grad,9,Married,Tech-support,White,Male,42,United-States,>50K
41,Federal-gov,Bachelors,13,Married,Exec-managerial,White,Male,40,United-States,>50K
33,Private,Assoc-acdm,12,Married,Craft-repair,White,Male,40,United-States,<=50K
20,Private,Some-college,10,Single,Adm-clerical,White,Female,10,United-States,<=50K
51,Private,Bachelors,13,Married,Sales,White,Male,50,United-States,>50K
45,Self-emp-inc,Prof-school,15,Single,Craft-repair,White,Male,50,United-States,>50K
18,?,11th,7,Single,?,White,Male,72,United-States,<=50K
43,Private,10th,6,Married,Transport-moving,White,Male,40,Yugoslavia,<=50K
30,Private,HS-grad,9,Single,Craft-repair,White,Male,40,United-States,<=50K
32,Private,HS-grad,9,Married,Adm-clerical,White,Female,40,United-States,<=50K
45,Private,Some-college,10,Married,Craft-repair,White,Male,40,?,>50K
61,Private,Some-college,10,Married,Sales,White,Female,40,United-States,<=50K
21,Private,1st-4th,2,Married,Other-service,White,Male,40,England,<=50K
56,Private,11th,7,Married,Craft-repair,White,Male,49,United-States,<=50K
28,Private,HS-grad,9,Single,Handlers-cleaners,White,Male,60,United-States,<=50K
23,Private,Some-college,10,Single,Handlers-cleaners,Black,Female,40,United-States,<=50K
55,Private,Some-college,10,Married,Transport-moving,White,Male,84,United-States,<=50K
27,?,Some-college,10,Married,?,White,Male,20,Mexico,<=50K
33,Private,HS-grad,9,Single,Transport-moving,White,Male,70,United-States,<=50K
22,Private,Some-college,10,Single,Adm-clerical,White,Female,20,United-States,<=50K
43,Local-gov,Assoc-voc,11,Married,Exec-managerial,White,Male,40,United-States,<=50K
32,Self-emp-not-inc,HS-grad,9,Married,Exec-managerial,White,Female,40,United-States,<=50K
38,Private,Some-college,10,Married,Sales,White,Female,40,United-States,<=50K
18,Private,9th,5,Single,Farming-fishing,White,Male,20,United-States,<=50K
35,Private,Some-college,10,Married,Craft-repair,White,Male,50,United-States,>50K
67,?,HS-grad,9,Devorced,?,White,Female,40,United-States,<=50K
29,Private,HS-grad,9,Married,Machine-op-inspct,White,Female,40,United-States,<=50K
19,Private,1st-4th,2,Single,Handlers-cleaners,White,Male,55,Mexico,<=50K
39,Private,11th,7,Married,Craft-repair,White,Male,35,United-States,<=50K
29,Private,Some-college,10,Married,Exec-managerial,White,Male,50,United-States,>50K
45,Self-emp-inc,Prof-school,15,Married,Prof-specialty,White,Male,55,United-States,>50K
44,Private,Some-college,10,Married,Machine-op-inspct,White,Male,40,United-States,>50K
42,Local-gov,7th-8th,4,Married,Craft-repair,White,Male,40,United-States,<=50K
34,Private,Bachelors,13,Single,Sales,White,Male,40,United-States,<=50K
52,Local-gov,Bachelors,13,Married,Tech-support,White,Male,40,United-States,<=50K
18,?,11th,7,Single,?,White,Male,25,United-States,<=50K
64,Private,HS-grad,9,Married,Farming-fishing,White,Male,25,France,<=50K
30,Private,Bachelors,13,Married,Sales,White,Male,45,United-States,>50K
43,Local-gov,Bachelors,13,Married,Exec-managerial,White,Male,42,Germany,<=50K
49,Self-emp-not-inc,Some-college,10,Single,Craft-repair,White,Male,40,United-States,<=50K
35,Private,Some-college,10,Married,Prof-specialty,White,Male,40,United-States,>50K
37,Self-emp-not-inc,Prof-school,15,Married,Prof-specialty,White,Male,50,United-States,>50K
49,Private,7th-8th,4,Married,Handlers-cleaners,White,Male,40,United-States,<=50K
19,Private,11th,7,Married,Other-service,White,Female,40,United-States,<=50K
22,Private,Bachelors,13,Single,Exec-managerial,White,Male,4,United-States,<=50K
31,Private,HS-grad,9,Single,Other-service,Black,Male,40,United-States,<=50K
26,Private,Some-college,10,Married,Craft-repair,White,Male,40,United-States,<=50K
44,Private,Some-college,10,Married,Sales,White,Male,55,United-States,<=50K
38,Private,Some-college,10,Married,Other-service,White,Female,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Married,Sales,White,Male,60,United-States,<=50K
24,?,HS-grad,9,Married,?,Black,Female,37,United-States,<=50K
18,Private,12th,8,Single,Other-service,White,Male,20,United-States,<=50K
32,Private,Assoc-voc,11,Devorced,Tech-support,Black,Female,40,United-States,<=50K
27,Private,HS-grad,9,Married,Adm-clerical,White,Female,40,United-States,<=50K
28,State-gov,Masters,14,Married,Exec-managerial,Black,Male,40,Jamaica,<=50K
30,Self-emp-not-inc,Assoc-voc,11,Single,Craft-repair,White,Male,40,United-States,<=50K
33,Private,HS-grad,9,Single,Other-service,Black,Male,38,United-States,<=50K
74,Private,Masters,14,Married,Sales,White,Female,10,United-States,<=50K
36,Private,HS-grad,9,Single,Craft-repair,Brown,Male,70,South,<=50K
36,Private,Assoc-acdm,12,Married,Tech-support,White,Male,55,United-States,<=50K
29,Private,HS-grad,9,Married,Adm-clerical,White,Female,20,United-States,<=50K
39,Private,Bachelors,13,Married,Exec-managerial,White,Female,45,United-States,<=50K
25,Self-emp-inc,Bachelors,13,Single,Sales,White,Male,80,United-States,<=50K
21,Private,HS-grad,9,Married,Farming-fishing,White,Male,40,United-States,<=50K
39,State-gov,Assoc-voc,11,Single,Exec-managerial,White,Female,50,United-States,<=50K
38,Private,Some-college,10,Married,Prof-specialty,White,Female,32,United-States,<=50K
20,Private,HS-grad,9,Single,Sales,Brown,Female,25,United-States,<=50K
51,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
21,Private,HS-grad,9,Single,Adm-clerical,White,Female,40,United-States,<=50K
36,Private,Some-college,10,Single,Prof-specialty,White,Female,40,United-States,<=50K
50,Private,HS-grad,9,Married,Other-service,Black,Female,40,United-States,<=50K
38,Private,HS-grad,9,Married,Exec-managerial,White,Male,55,United-States,>50K
25,Local-gov,Bachelors,13,Single,Prof-specialty,White,Female,40,United-States,<=50K
23,Private,Some-college,10,Single,Sales,White,Female,15,United-States,<=50K
36,Private,Bachelors,13,Married,Exec-managerial,White,Male,55,United-States,>50K
41,Private,Bachelors,13,Married,Prof-specialty,White,Male,40,Germany,<=50K
34,Private,Masters,14,Single,Exec-managerial,White,Female,50,United-States,<=50K
19,State-gov,Some-college,10,Single,Other-service,White,Male,10,United-States,<=50K
18,Private,10th,6,Single,Other-service,White,Female,3,United-States,<=50K
